kit_sku,kit_title,product_title,variant_title,product_qty,kit_contents,sales_price,cost_price,weight_grams,product_cost_price
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),"Set Screw 5/16"" - 18",,147,SETSCREW,,972.99,498.4,0.1
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Standard Zip Ties - (100),,12,TIELIGHT,,972.99,498.4,1.01
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Arm to Wall Strap,,4,STRAPAW,,972.99,498.4,0.13
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,972.99,498.4,0.39
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Conversion Kit for Shorter Fences Instructions,,1,INS-CKSHORT,,972.99,498.4,0
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Epoxy Syringe for 4+ Conv Sys for Shorter Fences,,2,EPOXY-SYRINGE,,972.99,498.4,3.65
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),6' Height x 330 Poly Fence Roll,,2,FENCE6X330,,972.99,498.4,141.74
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Spring-Loaded Houdini Cat Fence Arm,,66,ARM,,955.7,545.8,2.85
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Conv Sys Shorter Fences Arm Extension Tube,,66,CONVARMEXT,,955.7,545.8,3.4
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Conversion System Arm Mounting Plate,,132,ARMMOUNTINGPLATE,,955.7,545.8,1.42
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),"Set Screw 5/16"" - 18",,135,SETSCREW,,955.7,545.8,0.1
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),6' Height x 100 Poly Fence Roll,,5,FENCE6X100,,955.7,545.8,56.1
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Standard Zip Ties - (100),,11,TIELIGHT,,955.7,545.8,1.01
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Arm to Wall Strap,,8,STRAPAW,,955.7,545.8,0.13
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,955.7,545.8,0.39
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Double-Bubble Single Use Epoxy Pack+ Stir Stick,,15,EPOXY-SINGLEUSE,,955.7,545.8,0.89
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),Conversion Kit for Shorter Fences Instructions,,1,INS-CKSHORT,,955.7,545.8,0
KIT-SHORTCONV-550,Existing Fence Conversion System for Shorter Fences Kit (550 Feet),6' Height x 50 Poly Fence Roll,,1,FENCE6X50,,955.7,545.8,35.87
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,Spring-Loaded Houdini Cat Fence Arm,,18,ARM,,132.42,88.2,2.85
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,Conversion System Arm Mounting Plate,,18,ARMMOUNTINGPLATE,,132.42,88.2,1.42
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,"Set Screw 5/16"" - 18",,19,SETSCREW,,132.42,88.2,0.1
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,Hex Wrench for Set Screws,,1,HEXWRENCH,,132.42,88.2,0.39
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,Existing Fence Conversion System Instructions,,1,INS-CK,,132.42,88.2,0
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,Standard Zip Ties - (100),,2,TIELIGHT,,132.42,88.2,1.01
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,Arm to Wall Strap,,2,STRAPAW,,132.42,88.2,0.13
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,4' x 100 Height Poly Fence Roll,,1,FENCE4X100,,132.42,88.2,28.1
KIT-CONVERSION-150,Kit for adapting Existing Fences - 150ft,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,132.42,88.2,22.89
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,Spring-Loaded Houdini Cat Fence Arm,,30,ARM,,211.13,142.2,2.85
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,Conversion System Arm Mounting Plate,,30,ARMMOUNTINGPLATE,,211.13,142.2,1.42
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,"Set Screw 5/16"" - 18",,32,SETSCREW,,211.13,142.2,0.1
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,Hex Wrench for Set Screws,,1,HEXWRENCH,,211.13,142.2,0.39
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,Existing Fence Conversion System Instructions,,1,INS-CK,,211.13,142.2,0
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,Standard Zip Ties - (100),,3,TIELIGHT,,211.13,142.2,1.01
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,Arm to Wall Strap,,4,STRAPAW,,211.13,142.2,0.13
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,211.13,142.2,22.89
KIT-CONVERSION-250,Kit for adapting Existing Fences - 250ft,4' x 200 Height Poly Fence Roll,,1,FENCE4X200,,211.13,142.2,53
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,Spring-Loaded Houdini Cat Fence Arm,,42,ARM,,309.54,193.6,2.85
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,Conversion System Arm Mounting Plate,,42,ARMMOUNTINGPLATE,,309.54,193.6,1.42
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,"Set Screw 5/16"" - 18",,44,SETSCREW,,309.54,193.6,0.1
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,Hex Wrench for Set Screws,,1,HEXWRENCH,,309.54,193.6,0.39
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,Existing Fence Conversion System Instructions,,1,INS-CK,,309.54,193.6,0
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,Standard Zip Ties - (100),,4,TIELIGHT,,309.54,193.6,1.01
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,Arm to Wall Strap,,4,STRAPAW,,309.54,193.6,0.13
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,309.54,193.6,22.89
KIT-CONVERSION-350,Kit for adapting Existing Fences - 350ft,4' x 330 Height Poly Fence Roll,,1,FENCE4X330,,309.54,193.6,97.96
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,Spring-Loaded Houdini Cat Fence Arm,,54,ARM,,371.03,259,2.85
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,Conversion System Arm Mounting Plate,,54,ARMMOUNTINGPLATE,,371.03,259,1.42
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,"Set Screw 5/16"" - 18",,56,SETSCREW,,371.03,259,0.1
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,Hex Wrench for Set Screws,,1,HEXWRENCH,,371.03,259,0.39
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,Existing Fence Conversion System Instructions,,1,INS-CK,,371.03,259,0
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,Standard Zip Ties - (100),,5,TIELIGHT,,371.03,259,1.01
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,Arm to Wall Strap,,4,STRAPAW,,371.03,259,0.13
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,371.03,259,22.89
KIT-CONVERSION-450,Kit for adapting Existing Fences - 450ft,4' x 200 Height Poly Fence Roll,,2,FENCE4X200,,371.03,259,53
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,Spring-Loaded Houdini Cat Fence Arm,,66,ARM,,469.44,310.4,2.85
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,Conversion System Arm Mounting Plate,,66,ARMMOUNTINGPLATE,,469.44,310.4,1.42
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,"Set Screw 5/16"" - 18",,68,SETSCREW,,469.44,310.4,0.1
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,Hex Wrench for Set Screws,,1,HEXWRENCH,,469.44,310.4,0.39
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,Existing Fence Conversion System Instructions,,1,INS-CK,,469.44,310.4,0
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,Standard Zip Ties - (100),,6,TIELIGHT,,469.44,310.4,1.01
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,Arm to Wall Strap,,4,STRAPAW,,469.44,310.4,0.13
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,469.44,310.4,22.89
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,4' x 200 Height Poly Fence Roll,,1,FENCE4X200,,469.44,310.4,53
KIT-CONVERSION-550,Kit for adapting Existing Fences - 550ft,4' x 330 Height Poly Fence Roll,,1,FENCE4X330,,469.44,310.4,97.96
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,Spring-Loaded Houdini Cat Fence Arm,,60,ARM,,419.32,286.4,2.85
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,Conversion System Arm Mounting Plate,,60,ARMMOUNTINGPLATE,,419.32,286.4,1.42
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,"Set Screw 5/16"" - 18",,62,SETSCREW,,419.32,286.4,0.1
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,Hex Wrench for Set Screws,,1,HEXWRENCH,,419.32,286.4,0.39
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,Existing Fence Conversion System Instructions,,1,INS-CK,,419.32,286.4,0
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,Standard Zip Ties - (100),,5,TIELIGHT,,419.32,286.4,1.01
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,Arm to Wall Strap,,4,STRAPAW,,419.32,286.4,0.13
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,4' x 200 Height Poly Fence Roll,,1,FENCE4X200,,419.32,286.4,53
KIT-CONVERSION-500,Kit for adapting Existing Fences - 500ft,4' x 330 Height Poly Fence Roll,,1,FENCE4X330,,419.32,286.4,97.96
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,Spring-Loaded Houdini Cat Fence Arm,,72,ARM,,517.73,337.8,2.85
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,Conversion System Arm Mounting Plate,,72,ARMMOUNTINGPLATE,,517.73,337.8,1.42
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,"Set Screw 5/16"" - 18",,74,SETSCREW,,517.73,337.8,0.1
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,Hex Wrench for Set Screws,,1,HEXWRENCH,,517.73,337.8,0.39
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,Existing Fence Conversion System Instructions,,1,INS-CK,,517.73,337.8,0
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,Standard Zip Ties - (100),,6,TIELIGHT,,517.73,337.8,1.01
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,Arm to Wall Strap,,4,STRAPAW,,517.73,337.8,0.13
KIT-CONVERSION-600,Kit for adapting Existing Fences - 600ft,4' x 330 Height Poly Fence Roll,,2,FENCE4X330,,517.73,337.8,97.96
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Arm Top Section with swage,,18,CDOGARMTOP,,226.06,129.6,5.5
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,Dog Arm botom section with mounting brackets and set screw hole,,18,DOGARMBASE,,226.06,129.6,3.65
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,"Set Screw 5/16"" - 18",,19,SETSCREW,,226.06,129.6,0.1
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,Hex Wrench for Set Screws,,1,HEXWRENCH,,226.06,129.6,0.39
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 100 Height Poly Fence Roll,,1,FENCE4X100,,226.06,129.6,28.1
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,226.06,129.6,22.89
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,Heavy Duty Zip Ties (100),,2,TIEHEAVY,,226.06,129.6,4.04
KITDOG150PL,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,226.06,129.6,0
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Arm Top Section with swage,,30,CDOGARMTOP,,374.08,212.4,5.5
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,Dog Arm botom section with mounting brackets and set screw hole,,30,DOGARMBASE,,374.08,212.4,3.65
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,"Set Screw 5/16"" - 18",,31,SETSCREW,,374.08,212.4,0.1
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,Hex Wrench for Set Screws,,1,HEXWRENCH,,374.08,212.4,0.39
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,374.08,212.4,22.89
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,Heavy Duty Zip Ties (100),,5,TIEHEAVY,,374.08,212.4,4.04
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,374.08,212.4,0
KITDOG250PL,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 200 Height Poly Fence Roll,,1,FENCE4X200,,374.08,212.4,53
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Arm Top Section with swage,,42,CDOGARMTOP,,538.22,292.6,5.5
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,Dog Arm botom section with mounting brackets and set screw hole,,42,DOGARMBASE,,538.22,292.6,3.65
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,"Set Screw 5/16"" - 18",,44,SETSCREW,,538.22,292.6,0.1
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,Hex Wrench for Set Screws,,1,HEXWRENCH,,538.22,292.6,0.39
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,538.22,292.6,22.89
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,Heavy Duty Zip Ties (100),,7,TIEHEAVY,,538.22,292.6,4.04
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,538.22,292.6,0
KITDOG350PL,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 330 Height Poly Fence Roll,,1,FENCE4X330,,538.22,292.6,97.96
KITDOG300PL,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Arm Top Section with swage,,36,CDOGARMTOP,,455.69,254.4,5.5
KITDOG300PL,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Poly Mesh,Dog Arm botom section with mounting brackets and set screw hole,,36,DOGARMBASE,,455.69,254.4,3.65
KITDOG300PL,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Poly Mesh,"Set Screw 5/16"" - 18",,37,SETSCREW,,455.69,254.4,0.1
KITDOG300PL,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Poly Mesh,Hex Wrench for Set Screws,,1,HEXWRENCH,,455.69,254.4,0.39
KITDOG300PL,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Poly Mesh,Heavy Duty Zip Ties (100),,6,TIEHEAVY,,455.69,254.4,4.04
KITDOG300PL,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,455.69,254.4,0
KITDOG300PL,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 330 Height Poly Fence Roll,,1,FENCE4X330,,455.69,254.4,97.96
KITDOG200PL,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Arm Top Section with swage,,24,CDOGARMTOP,,291.65,174.4,5.5
KITDOG200PL,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Poly Mesh,Dog Arm botom section with mounting brackets and set screw hole,,24,DOGARMBASE,,291.65,174.4,3.65
KITDOG200PL,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Poly Mesh,"Set Screw 5/16"" - 18",,25,SETSCREW,,291.65,174.4,0.1
KITDOG200PL,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Poly Mesh,Hex Wrench for Set Screws,,1,HEXWRENCH,,291.65,174.4,0.39
KITDOG200PL,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Poly Mesh,Heavy Duty Zip Ties (100),,4,TIEHEAVY,,291.65,174.4,4.04
KITDOG200PL,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,291.65,174.4,0
KITDOG200PL,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 200 Height Poly Fence Roll,,1,FENCE4X200,,291.65,174.4,53
KITDOG400PL,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Arm Top Section with swage,,48,CDOGARMTOP,,582.91,348.6,5.5
KITDOG400PL,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Poly Mesh,Dog Arm botom section with mounting brackets and set screw hole,,48,DOGARMBASE,,582.91,348.6,3.65
KITDOG400PL,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Poly Mesh,"Set Screw 5/16"" - 18",,50,SETSCREW,,582.91,348.6,0.1
KITDOG400PL,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Poly Mesh,Hex Wrench for Set Screws,,1,HEXWRENCH,,582.91,348.6,0.39
KITDOG400PL,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Poly Mesh,Heavy Duty Zip Ties (100),,8,TIEHEAVY,,582.91,348.6,4.04
KITDOG400PL,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,582.91,348.6,0
KITDOG400PL,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 200 Height Poly Fence Roll,,2,FENCE4X200,,582.91,348.6,53
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Arm Top Section with swage,,18,CDOGARMTOP,,242.11,114.4,5.5
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,Dog Arm botom section with mounting brackets and set screw hole,,18,DOGARMBASE,,242.11,114.4,3.65
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,"Set Screw 5/16"" - 18",,19,SETSCREW,,242.11,114.4,0.1
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,Hex Wrench for Set Screws,,1,HEXWRENCH,,242.11,114.4,0.39
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,3,TIEHEAVY,,242.11,114.4,4.04
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,242.11,114.4,0
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,1,WELDEDWIRE42X100,,242.11,114.4,42
KITDOG150WW,Houdini-Proof 150' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,242.11,114.4,21
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Arm Top Section with swage,,30,CDOGARMTOP,,403.19,190.4,5.5
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,Dog Arm botom section with mounting brackets and set screw hole,,30,DOGARMBASE,,403.19,190.4,3.65
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,"Set Screw 5/16"" - 18",,31,SETSCREW,,403.19,190.4,0.1
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,Hex Wrench for Set Screws,,1,HEXWRENCH,,403.19,190.4,0.39
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,5,TIEHEAVY,,403.19,190.4,4.04
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,403.19,190.4,0
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,403.19,190.4,42
KITDOG250WW,Houdini-Proof 250' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,403.19,190.4,21
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Arm Top Section with swage,,42,CDOGARMTOP,,564.37,266.6,5.5
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,Dog Arm botom section with mounting brackets and set screw hole,,42,DOGARMBASE,,564.37,266.6,3.65
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,"Set Screw 5/16"" - 18",,44,SETSCREW,,564.37,266.6,0.1
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,Hex Wrench for Set Screws,,1,HEXWRENCH,,564.37,266.6,0.39
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,7,TIEHEAVY,,564.37,266.6,4.04
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,564.37,266.6,0
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,564.37,266.6,42
KITDOG350WW,Houdini-Proof 350' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,564.37,266.6,21
KITDOG300WW,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Arm Top Section with swage,,36,CDOGARMTOP,,483.83,228.6,5.5
KITDOG300WW,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Welded Wire,Dog Arm botom section with mounting brackets and set screw hole,,36,DOGARMBASE,,483.83,228.6,3.65
KITDOG300WW,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Welded Wire,"Set Screw 5/16"" - 18",,38,SETSCREW,,483.83,228.6,0.1
KITDOG300WW,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Welded Wire,Hex Wrench for Set Screws,,1,HEXWRENCH,,483.83,228.6,0.39
KITDOG300WW,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,6,TIEHEAVY,,483.83,228.6,4.04
KITDOG300WW,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,483.83,228.6,0
KITDOG300WW,Houdini-Proof 300' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,483.83,228.6,42
KITDOG400WW,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Arm Top Section with swage,,48,CDOGARMTOP,,644.91,304.6,5.5
KITDOG400WW,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Welded Wire,Dog Arm botom section with mounting brackets and set screw hole,,48,DOGARMBASE,,644.91,304.6,3.65
KITDOG400WW,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Welded Wire,"Set Screw 5/16"" - 18",,50,SETSCREW,,644.91,304.6,0.1
KITDOG400WW,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Welded Wire,Hex Wrench for Set Screws,,1,HEXWRENCH,,644.91,304.6,0.39
KITDOG400WW,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,8,TIEHEAVY,,644.91,304.6,4.04
KITDOG400WW,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,644.91,304.6,0
KITDOG400WW,Houdini-Proof 400' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,4,WELDEDWIRE42X100,,644.91,304.6,42
KITDOG200WW,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Arm Top Section with swage,,24,CDOGARMTOP,,322.65,152.4,5.5
KITDOG200WW,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Welded Wire,Dog Arm botom section with mounting brackets and set screw hole,,24,DOGARMBASE,,322.65,152.4,3.65
KITDOG200WW,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Welded Wire,"Set Screw 5/16"" - 18",,25,SETSCREW,,322.65,152.4,0.1
